# hyp_utils/conda_env.sh pack-wav-rirs.py --input data/rirs_smallroom/wav.scp --output h5,scp:/home/mkhelfi1/hyperion/egs/adc24/exp/rirs/rirs_smallroom/rirs_rirs_smallroom.h5,data/rirs_smallroom/rirs.scp 
# Started at Thu Apr 18 20:29:29 EDT 2024
#
Python 3.6.13 :: Anaconda, Inc.
2024-04-18 20:31:04,488 (pack-wav-rirs:41) INFO: Packing rir Room122-00013.wav h_max=0.019928 h_delay=168 h-length=3847
2024-04-18 20:31:04,492 (pack-wav-rirs:41) INFO: Packing rir Room122-00014.wav h_max=0.048950 h_delay=67 h-length=3949
2024-04-18 20:31:04,497 (pack-wav-rirs:41) INFO: Packing rir Room122-00015.wav h_max=0.013855 h_delay=222 h-length=3862
2024-04-18 20:31:04,501 (pack-wav-rirs:41) INFO: Packing rir Room122-00016.wav h_max=0.015167 h_delay=209 h-length=3851
2024-04-18 20:31:04,506 (pack-wav-rirs:41) INFO: Packing rir Room122-00017.wav h_max=0.057526 h_delay=57 h-length=3927
2024-04-18 20:31:04,510 (pack-wav-rirs:41) INFO: Packing rir Room122-00018.wav h_max=0.016083 h_delay=190 h-length=3919
2024-04-18 20:31:04,515 (pack-wav-rirs:41) INFO: Packing rir Room122-00019.wav h_max=0.017334 h_delay=167 h-length=3924
2024-04-18 20:31:04,520 (pack-wav-rirs:41) INFO: Packing rir Room122-00020.wav h_max=0.022980 h_delay=108 h-length=3889
2024-04-18 20:31:04,525 (pack-wav-rirs:41) INFO: Packing rir Room122-00021.wav h_max=0.029388 h_delay=193 h-length=3795
2024-04-18 20:31:04,529 (pack-wav-rirs:41) INFO: Packing rir Room122-00022.wav h_max=0.014771 h_delay=161 h-length=3924
2024-04-18 20:31:04,535 (pack-wav-rirs:41) INFO: Packing rir Room122-00023.wav h_max=0.020874 h_delay=129 h-length=3903
2024-04-18 20:31:04,539 (pack-wav-rirs:41) INFO: Packing rir Room122-00024.wav h_max=0.028839 h_delay=97 h-length=3895
2024-04-18 20:31:04,544 (pack-wav-rirs:41) INFO: Packing rir Room122-00025.wav h_max=0.020538 h_delay=168 h-length=3860
2024-04-18 20:31:04,548 (pack-wav-rirs:41) INFO: Packing rir Room122-00026.wav h_max=0.020691 h_delay=126 h-length=3913
2024-04-18 20:31:04,553 (pack-wav-rirs:41) INFO: Packing rir Room122-00027.wav h_max=0.049591 h_delay=177 h-length=3970
2024-04-18 20:31:04,557 (pack-wav-rirs:41) INFO: Packing rir Room122-00028.wav h_max=0.027588 h_delay=117 h-length=3902
2024-04-18 20:31:04,561 (pack-wav-rirs:41) INFO: Packing rir Room122-00029.wav h_max=0.052521 h_delay=82 h-length=3901
2024-04-18 20:31:04,566 (pack-wav-rirs:41) INFO: Packing rir Room122-00030.wav h_max=0.020966 h_delay=112 h-length=3929
2024-04-18 20:31:04,570 (pack-wav-rirs:41) INFO: Packing rir Room122-00031.wav h_max=0.013824 h_delay=454 h-length=3808
2024-04-18 20:31:04,574 (pack-wav-rirs:41) INFO: Packing rir Room122-00032.wav h_max=0.035034 h_delay=128 h-length=3927
2024-04-18 20:31:04,579 (pack-wav-rirs:41) INFO: Packing rir Room122-00033.wav h_max=0.024078 h_delay=183 h-length=3970
2024-04-18 20:31:04,583 (pack-wav-rirs:41) INFO: Packing rir Room122-00034.wav h_max=0.026031 h_delay=149 h-length=3878
2024-04-18 20:31:04,587 (pack-wav-rirs:41) INFO: Packing rir Room122-00035.wav h_max=0.022675 h_delay=160 h-length=3831
2024-04-18 20:31:04,592 (pack-wav-rirs:41) INFO: Packing rir Room122-00036.wav h_max=0.035706 h_delay=182 h-length=3956
2024-04-18 20:31:04,596 (pack-wav-rirs:41) INFO: Packing rir Room122-00037.wav h_max=0.041138 h_delay=121 h-length=3962
2024-04-18 20:31:04,601 (pack-wav-rirs:41) INFO: Packing rir Room122-00038.wav h_max=0.021088 h_delay=154 h-length=3942
2024-04-18 20:31:04,605 (pack-wav-rirs:41) INFO: Packing rir Room122-00039.wav h_max=0.034485 h_delay=245 h-length=3955
2024-04-18 20:31:04,611 (pack-wav-rirs:41) INFO: Packing rir Room122-00040.wav h_max=0.029999 h_delay=190 h-length=3940
2024-04-18 20:31:04,616 (pack-wav-rirs:41) INFO: Packing rir Room122-00041.wav h_max=0.017395 h_delay=214 h-length=3872
2024-04-18 20:31:04,620 (pack-wav-rirs:41) INFO: Packing rir Room122-00042.wav h_max=0.031250 h_delay=211 h-length=3956
2024-04-18 20:31:04,625 (pack-wav-rirs:41) INFO: Packing rir Room122-00043.wav h_max=0.031250 h_delay=88 h-length=3938
2024-04-18 20:31:04,629 (pack-wav-rirs:41) INFO: Packing rir Room122-00044.wav h_max=0.014374 h_delay=212 h-length=3845
2024-04-18 20:31:04,634 (pack-wav-rirs:41) INFO: Packing rir Room122-00045.wav h_max=0.025482 h_delay=115 h-length=3941
2024-04-18 20:31:04,639 (pack-wav-rirs:41) INFO: Packing rir Room122-00046.wav h_max=0.019958 h_delay=171 h-length=3809
2024-04-18 20:31:04,644 (pack-wav-rirs:41) INFO: Packing rir Room122-00047.wav h_max=0.028870 h_delay=115 h-length=3948
2024-04-18 20:31:04,648 (pack-wav-rirs:41) INFO: Packing rir Room122-00048.wav h_max=0.032013 h_delay=172 h-length=3960
2024-04-18 20:31:04,653 (pack-wav-rirs:41) INFO: Packing rir Room122-00049.wav h_max=0.024750 h_delay=131 h-length=3901
2024-04-18 20:31:04,657 (pack-wav-rirs:41) INFO: Packing rir Room122-00050.wav h_max=0.036133 h_delay=184 h-length=3951
2024-04-18 20:31:04,662 (pack-wav-rirs:41) INFO: Packing rir Room122-00051.wav h_max=0.028503 h_delay=254 h-length=3916
2024-04-18 20:31:04,666 (pack-wav-rirs:41) INFO: Packing rir Room122-00052.wav h_max=0.034424 h_delay=89 h-length=3936
2024-04-18 20:31:04,671 (pack-wav-rirs:41) INFO: Packing rir Room122-00053.wav h_max=0.080170 h_delay=69 h-length=3951
2024-04-18 20:31:04,675 (pack-wav-rirs:41) INFO: Packing rir Room122-00054.wav h_max=0.017853 h_delay=182 h-length=3868
2024-04-18 20:31:04,680 (pack-wav-rirs:41) INFO: Packing rir Room122-00055.wav h_max=0.024994 h_delay=162 h-length=3859
2024-04-18 20:31:04,684 (pack-wav-rirs:41) INFO: Packing rir Room122-00056.wav h_max=0.022888 h_delay=138 h-length=3943
2024-04-18 20:31:04,689 (pack-wav-rirs:41) INFO: Packing rir Room122-00057.wav h_max=0.026398 h_delay=212 h-length=3770
2024-04-18 20:31:04,693 (pack-wav-rirs:41) INFO: Packing rir Room122-00058.wav h_max=0.028534 h_delay=165 h-length=3936
2024-04-18 20:31:04,698 (pack-wav-rirs:41) INFO: Packing rir Room122-00059.wav h_max=0.015015 h_delay=175 h-length=3855
2024-04-18 20:31:04,702 (pack-wav-rirs:41) INFO: Packing rir Room122-00060.wav h_max=0.016479 h_delay=219 h-length=3844
2024-04-18 20:31:04,707 (pack-wav-rirs:41) INFO: Packing rir Room122-00061.wav h_max=0.049744 h_delay=73 h-length=3911
2024-04-18 20:31:04,711 (pack-wav-rirs:41) INFO: Packing rir Room122-00062.wav h_max=0.017090 h_delay=218 h-length=3843
2024-04-18 20:31:04,716 (pack-wav-rirs:41) INFO: Packing rir Room122-00063.wav h_max=0.017883 h_delay=193 h-length=3783
2024-04-18 20:31:04,721 (pack-wav-rirs:41) INFO: Packing rir Room122-00064.wav h_max=0.024689 h_delay=147 h-length=3869
2024-04-18 20:31:04,725 (pack-wav-rirs:41) INFO: Packing rir Room122-00065.wav h_max=0.016724 h_delay=158 h-length=3895
2024-04-18 20:31:04,730 (pack-wav-rirs:41) INFO: Packing rir Room122-00066.wav h_max=0.023834 h_delay=125 h-length=3938
2024-04-18 20:31:04,735 (pack-wav-rirs:41) INFO: Packing rir Room122-00067.wav h_max=0.148865 h_delay=59 h-length=3523
2024-04-18 20:31:04,739 (pack-wav-rirs:41) INFO: Packing rir Room122-00068.wav h_max=0.016418 h_delay=183 h-length=3892
2024-04-18 20:31:04,744 (pack-wav-rirs:41) INFO: Packing rir Room122-00069.wav h_max=0.043915 h_delay=86 h-length=3922
2024-04-18 20:31:04,748 (pack-wav-rirs:41) INFO: Packing rir Room122-00070.wav h_max=0.029388 h_delay=221 h-length=3949
2024-04-18 20:31:04,753 (pack-wav-rirs:41) INFO: Packing rir Room122-00071.wav h_max=0.022766 h_delay=128 h-length=3932
2024-04-18 20:31:04,757 (pack-wav-rirs:41) INFO: Packing rir Room122-00072.wav h_max=0.058533 h_delay=105 h-length=3895
2024-04-18 20:31:04,762 (pack-wav-rirs:41) INFO: Packing rir Room122-00073.wav h_max=0.042969 h_delay=86 h-length=3917
2024-04-18 20:31:04,766 (pack-wav-rirs:41) INFO: Packing rir Room122-00074.wav h_max=0.038055 h_delay=246 h-length=3961
2024-04-18 20:31:04,771 (pack-wav-rirs:41) INFO: Packing rir Room122-00075.wav h_max=0.045959 h_delay=148 h-length=3946
2024-04-18 20:31:04,775 (pack-wav-rirs:41) INFO: Packing rir Room122-00076.wav h_max=0.028015 h_delay=140 h-length=3849
2024-04-18 20:31:04,780 (pack-wav-rirs:41) INFO: Packing rir Room122-00077.wav h_max=0.025421 h_delay=107 h-length=3945
2024-04-18 20:31:04,784 (pack-wav-rirs:41) INFO: Packing rir Room122-00078.wav h_max=0.058838 h_delay=85 h-length=3959
2024-04-18 20:31:04,789 (pack-wav-rirs:41) INFO: Packing rir Room122-00079.wav h_max=0.017456 h_delay=192 h-length=3894
2024-04-18 20:31:04,794 (pack-wav-rirs:41) INFO: Packing rir Room122-00080.wav h_max=0.049835 h_delay=136 h-length=3936
2024-04-18 20:31:04,798 (pack-wav-rirs:41) INFO: Packing rir Room122-00081.wav h_max=0.016876 h_delay=185 h-length=3909
2024-04-18 20:31:04,803 (pack-wav-rirs:41) INFO: Packing rir Room122-00082.wav h_max=0.017822 h_delay=198 h-length=3935
2024-04-18 20:31:04,808 (pack-wav-rirs:41) INFO: Packing rir Room122-00083.wav h_max=0.039703 h_delay=111 h-length=3932
2024-04-18 20:31:04,813 (pack-wav-rirs:41) INFO: Packing rir Room122-00084.wav h_max=0.058411 h_delay=86 h-length=3939
2024-04-18 20:31:04,817 (pack-wav-rirs:41) INFO: Packing rir Room122-00085.wav h_max=0.091370 h_delay=60 h-length=3964
2024-04-18 20:31:04,821 (pack-wav-rirs:41) INFO: Packing rir Room122-00086.wav h_max=0.036865 h_delay=81 h-length=3928
2024-04-18 20:31:04,826 (pack-wav-rirs:41) INFO: Packing rir Room122-00087.wav h_max=0.018433 h_delay=337 h-length=3908
2024-04-18 20:31:04,832 (pack-wav-rirs:41) INFO: Packing rir Room122-00088.wav h_max=0.014801 h_delay=234 h-length=3847
2024-04-18 20:31:04,836 (pack-wav-rirs:41) INFO: Packing rir Room122-00089.wav h_max=0.017273 h_delay=175 h-length=3926
2024-04-18 20:31:04,841 (pack-wav-rirs:41) INFO: Packing rir Room122-00090.wav h_max=0.035736 h_delay=120 h-length=3957
2024-04-18 20:31:04,845 (pack-wav-rirs:41) INFO: Packing rir Room122-00091.wav h_max=0.121613 h_delay=49 h-length=3931
2024-04-18 20:31:04,850 (pack-wav-rirs:41) INFO: Packing rir Room122-00092.wav h_max=0.028320 h_delay=207 h-length=3963
2024-04-18 20:31:04,854 (pack-wav-rirs:41) INFO: Packing rir Room122-00093.wav h_max=0.024078 h_delay=125 h-length=3919
2024-04-18 20:31:04,858 (pack-wav-rirs:41) INFO: Packing rir Room122-00094.wav h_max=0.048035 h_delay=63 h-length=3946
2024-04-18 20:31:04,863 (pack-wav-rirs:41) INFO: Packing rir Room122-00095.wav h_max=0.040283 h_delay=161 h-length=3935
2024-04-18 20:31:04,868 (pack-wav-rirs:41) INFO: Packing rir Room122-00096.wav h_max=0.050934 h_delay=77 h-length=3899
2024-04-18 20:31:04,872 (pack-wav-rirs:41) INFO: Packing rir Room122-00097.wav h_max=0.019043 h_delay=158 h-length=3931
2024-04-18 20:31:04,877 (pack-wav-rirs:41) INFO: Packing rir Room122-00098.wav h_max=0.018066 h_delay=225 h-length=3777
2024-04-18 20:31:04,881 (pack-wav-rirs:41) INFO: Packing rir Room122-00099.wav h_max=0.024750 h_delay=266 h-length=3939
2024-04-18 20:31:04,886 (pack-wav-rirs:41) INFO: Packing rir Room122-00100.wav h_max=0.011261 h_delay=199 h-length=3905
2024-04-18 20:31:04,891 (pack-wav-rirs:41) INFO: Packing rir Room123-00001.wav h_max=0.040192 h_delay=100 h-length=4050
2024-04-18 20:31:04,896 (pack-wav-rirs:41) INFO: Packing rir Room123-00002.wav h_max=0.027344 h_delay=142 h-length=4064
2024-04-18 20:31:04,901 (pack-wav-rirs:41) INFO: Packing rir Room123-00003.wav h_max=0.067230 h_delay=49 h-length=3997
2024-04-18 20:31:04,906 (pack-wav-rirs:41) INFO: Packing rir Room123-00004.wav h_max=0.037323 h_delay=87 h-length=4084
2024-04-18 20:31:04,910 (pack-wav-rirs:41) INFO: Packing rir Room123-00005.wav h_max=0.020020 h_delay=238 h-length=3873
2024-04-18 20:31:04,914 (pack-wav-rirs:41) INFO: Packing rir Room123-00006.wav h_max=0.020538 h_delay=165 h-length=3989
2024-04-18 20:31:04,919 (pack-wav-rirs:41) INFO: Packing rir Room123-00007.wav h_max=0.032501 h_delay=116 h-length=4032
2024-04-18 20:31:04,924 (pack-wav-rirs:41) INFO: Packing rir Room123-00008.wav h_max=0.016602 h_delay=221 h-length=4056
2024-04-18 20:31:04,928 (pack-wav-rirs:41) INFO: Packing rir Room123-00009.wav h_max=0.026031 h_delay=123 h-length=4048
2024-04-18 20:31:04,933 (pack-wav-rirs:41) INFO: Packing rir Room123-00010.wav h_max=0.018433 h_delay=202 h-length=3871
2024-04-18 20:31:04,937 (pack-wav-rirs:41) INFO: Packing rir Room123-00011.wav h_max=0.013550 h_delay=187 h-length=3928
2024-04-18 20:31:04,942 (pack-wav-rirs:41) INFO: Packing rir Room123-00012.wav h_max=0.021088 h_delay=177 h-length=3938
2024-04-18 20:31:04,946 (pack-wav-rirs:41) INFO: Packing rir Room123-00013.wav h_max=0.013336 h_delay=327 h-length=3990
2024-04-18 20:31:04,950 (pack-wav-rirs:41) INFO: Packing rir Room123-00014.wav h_max=0.042114 h_delay=69 h-length=4061
2024-04-18 20:31:04,954 (pack-wav-rirs:41) INFO: Packing rir Room123-00015.wav h_max=0.025696 h_delay=112 h-length=4072
2024-04-18 20:31:04,959 (pack-wav-rirs:41) INFO: Packing rir Room123-00016.wav h_max=0.021454 h_delay=126 h-length=4023
2024-04-18 20:31:04,964 (pack-wav-rirs:41) INFO: Packing rir Room123-00017.wav h_max=0.016357 h_delay=207 h-length=4083
2024-04-18 20:31:04,968 (pack-wav-rirs:41) INFO: Packing rir Room123-00018.wav h_max=0.027252 h_delay=103 h-length=4096
2024-04-18 20:31:04,972 (pack-wav-rirs:41) INFO: Packing rir Room123-00019.wav h_max=0.042267 h_delay=86 h-length=4070
2024-04-18 20:31:04,977 (pack-wav-rirs:41) INFO: Packing rir Room123-00020.wav h_max=0.017456 h_delay=213 h-length=3997
2024-04-18 20:31:04,981 (pack-wav-rirs:41) INFO: Packing rir Room123-00021.wav h_max=0.016296 h_delay=147 h-length=4090
2024-04-18 20:31:04,986 (pack-wav-rirs:41) INFO: Packing rir Room123-00022.wav h_max=0.020142 h_delay=140 h-length=4094
2024-04-18 20:31:04,990 (pack-wav-rirs:41) INFO: Packing rir Room123-00023.wav h_max=0.023743 h_delay=148 h-length=4073
2024-04-18 20:31:04,995 (pack-wav-rirs:41) INFO: Packing rir Room123-00024.wav h_max=0.023132 h_delay=161 h-length=4019
2024-04-18 20:31:04,999 (pack-wav-rirs:41) INFO: Packing rir Room123-00025.wav h_max=0.020813 h_delay=178 h-length=3996
2024-04-18 20:31:05,004 (pack-wav-rirs:41) INFO: Packing rir Room123-00026.wav h_max=0.028381 h_delay=122 h-length=3986
2024-04-18 20:31:05,009 (pack-wav-rirs:41) INFO: Packing rir Room123-00027.wav h_max=0.066681 h_delay=51 h-length=4044
2024-04-18 20:31:05,013 (pack-wav-rirs:41) INFO: Packing rir Room123-00028.wav h_max=0.032715 h_delay=112 h-length=4069
2024-04-18 20:31:05,017 (pack-wav-rirs:41) INFO: Packing rir Room123-00029.wav h_max=0.024506 h_delay=194 h-length=3988
2024-04-18 20:31:05,021 (pack-wav-rirs:41) INFO: Packing rir Room123-00030.wav h_max=0.023346 h_delay=147 h-length=4018
2024-04-18 20:31:05,026 (pack-wav-rirs:41) INFO: Packing rir Room123-00031.wav h_max=0.053680 h_delay=67 h-length=4027
2024-04-18 20:31:05,030 (pack-wav-rirs:41) INFO: Packing rir Room123-00032.wav h_max=0.015930 h_delay=209 h-length=3976
2024-04-18 20:31:05,035 (pack-wav-rirs:41) INFO: Packing rir Room123-00033.wav h_max=0.019714 h_delay=144 h-length=4077
2024-04-18 20:31:05,039 (pack-wav-rirs:41) INFO: Packing rir Room123-00034.wav h_max=0.032532 h_delay=117 h-length=4049
2024-04-18 20:31:05,044 (pack-wav-rirs:41) INFO: Packing rir Room123-00035.wav h_max=0.023254 h_delay=136 h-length=4017
2024-04-18 20:31:05,049 (pack-wav-rirs:41) INFO: Packing rir Room123-00036.wav h_max=0.024872 h_delay=149 h-length=4063
2024-04-18 20:31:05,053 (pack-wav-rirs:41) INFO: Packing rir Room123-00037.wav h_max=0.016632 h_delay=190 h-length=4013
2024-04-18 20:31:05,058 (pack-wav-rirs:41) INFO: Packing rir Room123-00038.wav h_max=0.266205 h_delay=11 h-length=3549
2024-04-18 20:31:05,062 (pack-wav-rirs:41) INFO: Packing rir Room123-00039.wav h_max=0.030945 h_delay=171 h-length=4004
2024-04-18 20:31:05,066 (pack-wav-rirs:41) INFO: Packing rir Room123-00040.wav h_max=0.015717 h_delay=208 h-length=3966
2024-04-18 20:31:05,071 (pack-wav-rirs:41) INFO: Packing rir Room123-00041.wav h_max=0.016571 h_delay=208 h-length=4011
2024-04-18 20:31:05,075 (pack-wav-rirs:41) INFO: Packing rir Room123-00042.wav h_max=0.015930 h_delay=231 h-length=4071
2024-04-18 20:31:05,080 (pack-wav-rirs:41) INFO: Packing rir Room123-00043.wav h_max=0.014740 h_delay=192 h-length=4063
2024-04-18 20:31:05,084 (pack-wav-rirs:41) INFO: Packing rir Room123-00044.wav h_max=0.014099 h_delay=208 h-length=4033
2024-04-18 20:31:05,088 (pack-wav-rirs:41) INFO: Packing rir Room123-00045.wav h_max=0.020599 h_delay=174 h-length=4062
2024-04-18 20:31:05,092 (pack-wav-rirs:41) INFO: Packing rir Room123-00046.wav h_max=0.031311 h_delay=83 h-length=4086
2024-04-18 20:31:05,096 (pack-wav-rirs:41) INFO: Packing rir Room123-00047.wav h_max=0.016602 h_delay=207 h-length=3949
2024-04-18 20:31:05,101 (pack-wav-rirs:41) INFO: Packing rir Room123-00048.wav h_max=0.012604 h_delay=227 h-length=3909
2024-04-18 20:31:05,105 (pack-wav-rirs:41) INFO: Packing rir Room123-00049.wav h_max=0.015533 h_delay=227 h-length=3979
2024-04-18 20:31:05,111 (pack-wav-rirs:41) INFO: Packing rir Room123-00050.wav h_max=0.036652 h_delay=88 h-length=4006
2024-04-18 20:31:05,117 (pack-wav-rirs:41) INFO: Packing rir Room123-00051.wav h_max=0.011963 h_delay=234 h-length=4090
2024-04-18 20:31:05,121 (pack-wav-rirs:41) INFO: Packing rir Room123-00052.wav h_max=0.048004 h_delay=62 h-length=4079
2024-04-18 20:31:05,126 (pack-wav-rirs:41) INFO: Packing rir Room123-00053.wav h_max=0.023010 h_delay=151 h-length=4050
2024-04-18 20:31:05,131 (pack-wav-rirs:41) INFO: Packing rir Room123-00054.wav h_max=0.017365 h_delay=194 h-length=4002
2024-04-18 20:31:05,137 (pack-wav-rirs:41) INFO: Packing rir Room123-00055.wav h_max=0.021027 h_delay=168 h-length=3993
2024-04-18 20:31:05,143 (pack-wav-rirs:41) INFO: Packing rir Room123-00056.wav h_max=0.013275 h_delay=180 h-length=3919
2024-04-18 20:31:05,147 (pack-wav-rirs:41) INFO: Packing rir Room123-00057.wav h_max=0.022491 h_delay=159 h-length=3975
2024-04-18 20:31:05,152 (pack-wav-rirs:41) INFO: Packing rir Room123-00058.wav h_max=0.019592 h_delay=163 h-length=4049
2024-04-18 20:31:05,156 (pack-wav-rirs:41) INFO: Packing rir Room123-00059.wav h_max=0.022797 h_delay=164 h-length=3988
2024-04-18 20:31:05,160 (pack-wav-rirs:41) INFO: Packing rir Room123-00060.wav h_max=0.027283 h_delay=98 h-length=4007
2024-04-18 20:31:05,165 (pack-wav-rirs:41) INFO: Packing rir Room123-00061.wav h_max=0.021210 h_delay=162 h-length=4056
2024-04-18 20:31:05,169 (pack-wav-rirs:41) INFO: Packing rir Room123-00062.wav h_max=0.037354 h_delay=86 h-length=4044
2024-04-18 20:31:05,173 (pack-wav-rirs:41) INFO: Packing rir Room123-00063.wav h_max=0.018524 h_delay=174 h-length=3942
2024-04-18 20:31:05,177 (pack-wav-rirs:41) INFO: Packing rir Room123-00064.wav h_max=0.020508 h_delay=180 h-length=3988
2024-04-18 20:31:05,181 (pack-wav-rirs:41) INFO: Packing rir Room123-00065.wav h_max=0.024567 h_delay=154 h-length=4049
2024-04-18 20:31:05,185 (pack-wav-rirs:41) INFO: Packing rir Room123-00066.wav h_max=0.017212 h_delay=294 h-length=4090
2024-04-18 20:31:05,189 (pack-wav-rirs:41) INFO: Packing rir Room123-00067.wav h_max=0.016510 h_delay=184 h-length=3998
2024-04-18 20:31:05,192 (pack-wav-rirs:41) INFO: Packing rir Room123-00068.wav h_max=0.033844 h_delay=102 h-length=4073
2024-04-18 20:31:05,196 (pack-wav-rirs:41) INFO: Packing rir Room123-00069.wav h_max=0.021301 h_delay=168 h-length=4019
2024-04-18 20:31:05,201 (pack-wav-rirs:41) INFO: Packing rir Room123-00070.wav h_max=0.020447 h_delay=157 h-length=4073
2024-04-18 20:31:05,205 (pack-wav-rirs:41) INFO: Packing rir Room123-00071.wav h_max=0.032257 h_delay=114 h-length=4029
2024-04-18 20:31:05,209 (pack-wav-rirs:41) INFO: Packing rir Room123-00072.wav h_max=0.014893 h_delay=296 h-length=4081
2024-04-18 20:31:05,213 (pack-wav-rirs:41) INFO: Packing rir Room123-00073.wav h_max=0.025818 h_delay=123 h-length=3977
2024-04-18 20:31:05,217 (pack-wav-rirs:41) INFO: Packing rir Room123-00074.wav h_max=0.020203 h_delay=179 h-length=3946
2024-04-18 20:31:05,221 (pack-wav-rirs:41) INFO: Packing rir Room123-00075.wav h_max=0.015961 h_delay=232 h-length=3928
2024-04-18 20:31:05,225 (pack-wav-rirs:41) INFO: Packing rir Room123-00076.wav h_max=0.017181 h_delay=218 h-length=4001
2024-04-18 20:31:05,229 (pack-wav-rirs:41) INFO: Packing rir Room123-00077.wav h_max=0.015564 h_delay=176 h-length=3939
2024-04-18 20:31:05,233 (pack-wav-rirs:41) INFO: Packing rir Room123-00078.wav h_max=0.019440 h_delay=182 h-length=3925
2024-04-18 20:31:05,237 (pack-wav-rirs:41) INFO: Packing rir Room123-00079.wav h_max=0.015198 h_delay=205 h-length=4009
2024-04-18 20:31:05,242 (pack-wav-rirs:41) INFO: Packing rir Room123-00080.wav h_max=0.043274 h_delay=82 h-length=4042
2024-04-18 20:31:05,246 (pack-wav-rirs:41) INFO: Packing rir Room123-00081.wav h_max=0.036896 h_delay=91 h-length=4036
2024-04-18 20:31:05,253 (pack-wav-rirs:41) INFO: Packing rir Room123-00082.wav h_max=0.013916 h_delay=217 h-length=3907
2024-04-18 20:31:05,258 (pack-wav-rirs:41) INFO: Packing rir Room123-00083.wav h_max=0.016693 h_delay=207 h-length=3980
2024-04-18 20:31:05,262 (pack-wav-rirs:41) INFO: Packing rir Room123-00084.wav h_max=0.020996 h_delay=158 h-length=4001
2024-04-18 20:31:05,266 (pack-wav-rirs:41) INFO: Packing rir Room123-00085.wav h_max=0.019745 h_delay=178 h-length=4057
2024-04-18 20:31:05,270 (pack-wav-rirs:41) INFO: Packing rir Room123-00086.wav h_max=0.032471 h_delay=105 h-length=4051
2024-04-18 20:31:05,274 (pack-wav-rirs:41) INFO: Packing rir Room123-00087.wav h_max=0.052521 h_delay=61 h-length=4065
2024-04-18 20:31:05,279 (pack-wav-rirs:41) INFO: Packing rir Room123-00088.wav h_max=0.017914 h_delay=160 h-length=4032
2024-04-18 20:31:05,283 (pack-wav-rirs:41) INFO: Packing rir Room123-00089.wav h_max=0.022278 h_delay=163 h-length=4039
2024-04-18 20:31:05,286 (pack-wav-rirs:41) INFO: Packing rir Room123-00090.wav h_max=0.040192 h_delay=93 h-length=3988
2024-04-18 20:31:05,290 (pack-wav-rirs:41) INFO: Packing rir Room123-00091.wav h_max=0.032379 h_delay=113 h-length=4054
2024-04-18 20:31:05,295 (pack-wav-rirs:41) INFO: Packing rir Room123-00092.wav h_max=0.017761 h_delay=195 h-length=3943
2024-04-18 20:31:05,299 (pack-wav-rirs:41) INFO: Packing rir Room123-00093.wav h_max=0.019409 h_delay=159 h-length=4020
2024-04-18 20:31:05,303 (pack-wav-rirs:41) INFO: Packing rir Room123-00094.wav h_max=0.019318 h_delay=125 h-length=4004
2024-04-18 20:31:05,307 (pack-wav-rirs:41) INFO: Packing rir Room123-00095.wav h_max=0.017120 h_delay=199 h-length=3967
2024-04-18 20:31:05,311 (pack-wav-rirs:41) INFO: Packing rir Room123-00096.wav h_max=0.018463 h_delay=154 h-length=4062
2024-04-18 20:31:05,315 (pack-wav-rirs:41) INFO: Packing rir Room123-00097.wav h_max=0.026031 h_delay=131 h-length=4079
2024-04-18 20:31:05,320 (pack-wav-rirs:41) INFO: Packing rir Room123-00098.wav h_max=0.021149 h_delay=321 h-length=4001
2024-04-18 20:31:05,335 (pack-wav-rirs:41) INFO: Packing rir Room123-00099.wav h_max=0.020172 h_delay=182 h-length=3999
2024-04-18 20:31:05,349 (pack-wav-rirs:41) INFO: Packing rir Room123-00100.wav h_max=0.026825 h_delay=132 h-length=4043
2024-04-18 20:31:05,365 (pack-wav-rirs:41) INFO: Packing rir Room124-00001.wav h_max=0.024811 h_delay=149 h-length=2393
2024-04-18 20:31:05,378 (pack-wav-rirs:41) INFO: Packing rir Room124-00002.wav h_max=0.028290 h_delay=110 h-length=2389
2024-04-18 20:31:05,399 (pack-wav-rirs:41) INFO: Packing rir Room124-00003.wav h_max=0.052155 h_delay=68 h-length=2258
2024-04-18 20:31:05,409 (pack-wav-rirs:41) INFO: Packing rir Room124-00004.wav h_max=0.016724 h_delay=207 h-length=2209
2024-04-18 20:31:05,420 (pack-wav-rirs:41) INFO: Packing rir Room124-00005.wav h_max=0.061035 h_delay=42 h-length=2500
2024-04-18 20:31:05,432 (pack-wav-rirs:41) INFO: Packing rir Room124-00006.wav h_max=0.027527 h_delay=177 h-length=2418
2024-04-18 20:31:05,437 (pack-wav-rirs:41) INFO: Packing rir Room124-00007.wav h_max=0.024567 h_delay=138 h-length=2501
2024-04-18 20:31:05,452 (pack-wav-rirs:41) INFO: Packing rir Room124-00008.wav h_max=0.052460 h_delay=67 h-length=2056
2024-04-18 20:31:05,459 (pack-wav-rirs:41) INFO: Packing rir Room124-00009.wav h_max=0.019196 h_delay=179 h-length=2303
2024-04-18 20:31:05,467 (pack-wav-rirs:41) INFO: Packing rir Room124-00010.wav h_max=0.015289 h_delay=196 h-length=2244
2024-04-18 20:31:05,472 (pack-wav-rirs:41) INFO: Packing rir Room124-00011.wav h_max=0.056366 h_delay=65 h-length=2020
2024-04-18 20:31:05,483 (pack-wav-rirs:41) INFO: Packing rir Room124-00012.wav h_max=0.033112 h_delay=168 h-length=2012
